M_X,alpha,mean,rms
1140,0.023,1123.9326573094488,30.96769964261766
1140,0.021,1123.9326570769329,30.967699803321835
1140,0.022,1123.9326572824789,30.967699882585617
1140,0.019,1124.5347197687438,29.345492463010306
1140,0.025,1124.5114975911652,31.025336818772985
1140,0.029,1123.415210132648,29.225437023514672
1150,0.005,1138.429027441709,27.198284966373294
1150,0.006,1136.973630249374,27.597055233455297
1150,0.008,1136.973630208686,27.59705542940403
1150,0.009,1136.9736301679775,27.597055419317844
1140,0.026,1123.4152101072627,29.225437036596013
1140,0.028,1123.4152100591648,29.2254368532023
1140,0.027,1123.4152101348086,29.225436820618448
1150,0.007000000000000001,1136.9736301802195,27.597055345955713
1150,0.01,1137.4042760025293,27.09445439110208
1150,0.012,1137.201893854495,27.950046500899802
1150,0.011000000000000001,1137.2018941094736,27.9500461700101
1150,0.013,1137.2018938608387,27.950046425844324
1150,0.014000000000000002,1137.2018938662452,27.95004641705592
1150,0.016,1134.3166101380368,29.479466949294693
1150,0.018,1134.316610365663,29.479466780003694
1150,0.019,1134.3166102761174,29.47946699889847
1150,0.017,1134.3166100271312,29.479467148361387
1150,0.015,1137.3860034585339,27.7143182048659
1150,0.020999999999999998,1133.7982801392816,31.04946312939204
1150,0.02,1135.0186380765697,28.67176285801851
1150,0.022000000000000002,1133.7982802371498,31.049463290261677
1150,0.024,1133.7982802308777,31.04946320227942
1150,0.023,1133.7982800097843,31.04946338901957
1150,0.025,1134.6656410106339,30.76717898525934
1150,0.027,1133.132323292884,29.83352659819734
1150,0.026,1133.1323232201066,29.83352652418109
1150,0.028000000000000004,1133.1323233564503,29.83352644746064
1150,0.029,1133.1323233717224,29.83352656559086
1160,0.005,1148.525605717147,27.401829067551365
1160,0.006,1146.792848611337,27.71025846590889
1160,0.008,1146.7928485993466,27.7102583395589
1150,0.03,1133.58007358638,29.060505060763305
1160,0.006999999999999999,1146.7928486515045,27.710258426178488
1160,0.009,1146.7928486229582,27.71025846612315
1160,0.01,1147.5210214162023,26.73615291737595
1160,0.015,1147.224509385384,27.949553479037764
1160,0.011,1147.0388662869518,28.10838449370816
1160,0.016,1144.0426278146076,30.215150086488087
1160,0.013999999999999999,1147.0388662932542,28.108384434619126
1160,0.013,1147.038866447155,28.10838439719924
1160,0.016999999999999998,1144.042628037178,30.21514972095388
1160,0.018,1144.042627847621,30.21515003256319
1160,0.012,1147.038866426046,28.108384307242424
1160,0.019,1144.0426279738879,30.215149893104375
1160,0.02,1144.7555537454618,28.92854108998556
1160,0.020999999999999998,1143.1661403126739,31.999151586829473
1160,0.022,1143.1661399851685,31.99915193601921
1160,0.023,1143.1661400583243,31.99915165341716
1160,0.024,1143.1661399981485,31.999151872010913
1160,0.025,1144.0816886229686,31.51251252822843
1160,0.026,1143.1160811728469,30.08275965978881
1160,0.029,1143.1160813028139,30.082759457980774
1160,0.027999999999999997,1143.1160811925483,30.0827596837547
1170,0.005,1158.3074247877053,27.763967618225013
1170,0.005999999999999999,1156.838824616723,27.774696956594575
1160,0.03,1143.5445205242638,29.363126763401695
1170,0.009,1156.8388246786458,27.774697026813374
1170,0.008,1156.8388246801828,27.7746967978824
1170,0.01,1157.1550519609236,27.477526141772486
1160,0.027,1143.116081392736,30.082759430261145
1170,0.013000000000000001,1156.958804741857,28.215403232511857
1170,0.013999999999999999,1156.9588047641928,28.215403228010445
1170,0.006999999999999999,1156.8388246693773,27.774696943538313
1170,0.011999999999999999,1156.9588045830722,28.21540337675504
1170,0.015000000000000001,1154.1779825614046,30.138401793185597
1170,0.016,1154.1779826655593,30.138401422969874
1170,0.018,1154.1779826096558,30.138401685285196
1170,0.02,1154.8181875960997,29.204871827286283
1170,0.019,1154.1779824783944,30.138401652533442
1170,0.017,1154.1779827419573,30.13840156446796
1170,0.011,1156.958804753211,28.215403208131622
1170,0.021,1153.105618307529,32.40467064208987
1170,0.023,1153.1056183189378,32.40467068601235
1170,0.022,1153.105618457397,32.40467046978769
1170,0.023999999999999997,1153.1056184433157,32.404670677411794
1170,0.025,1154.2124045454118,31.67212446843596
1170,0.026000000000000002,1152.9885957785957,30.26424482789671
1170,0.027999999999999997,1152.9885956180985,30.264244952627504
1180,0.005,1168.0887910958165,27.92073614679575
1170,0.027,1152.9885957515235,30.264244843252452
1170,0.029,1152.988595595459,30.264244890742933
1180,0.008,1166.6852099917696,28.034177797775026
1180,0.006,1166.6852099577998,28.034177969058195
1180,0.009,1166.685209991396,28.034177788062046
1180,0.007,1166.6852099904659,28.034177858365922
1180,0.01,1166.9200819068424,27.764203199384696
1180,0.011000000000000001,1166.779321129131,28.52197585907831
1180,0.012,1166.7793214897015,28.521975641733064
1180,0.013,1166.7793214235428,28.521975636945346
1180,0.014,1166.779321087831,28.521975866074175
1180,0.015,1167.0841436418257,28.208328335544596
1180,0.016,1163.8027043605807,30.998689536020972
1180,0.016999999999999998,1163.8027045434815,30.998689382838222
1180,0.019000000000000003,1163.802704247193,30.998689575070575
1180,0.018,1163.802704395639,30.998689505038165
1180,0.021,1163.4179761390994,32.27308833860388
1180,0.022000000000000002,1163.4179760551665,32.27308829661612
1180,0.023,1163.4179760946884,32.27308828102583
1180,0.024,1163.4179759884587,32.27308819664632
1180,0.026,1163.0916753091929,30.37902413870335
1180,0.027,1163.0916753408678,30.379024004158474
1180,0.025,1164.3393810437544,31.77679816264473
1180,0.03,1163.4547871546163,29.89596905813319
1180,0.028,1163.0916752400237,30.379024129107783
1190,0.006,1176.536663523241,28.259869660306062
1190,0.005,1178.003563183483,28.109164188957656
1180,0.028999999999999998,1163.0916751679654,30.379024115143626
1180,0.02,1164.57567930924,29.63063644359247
1190,0.01,1176.788917889253,28.079351198080566
1190,0.008,1176.5366635044109,28.259869833574548
1190,0.007,1176.5366635620828,28.259869708021736
1190,0.009000000000000001,1176.5366637540985,28.259869628429705
1190,0.011,1176.7738645568274,28.828947899454676
1190,0.012,1176.773864674091,28.828947861609226
1190,0.013000000000000001,1176.7738647149442,28.82894766931301
1190,0.015000000000000001,1174.0377193917634,30.612699378204663
1190,0.014,1176.7738646011658,28.82894782448257
1190,0.016,1174.0377194848654,30.612699252186015
1190,0.018000000000000002,1174.0377194562413,30.612699279102547
1190,0.019,1174.0377194376388,30.612699178015347
1190,0.017,1174.0377194374123,30.612699272637713
1190,0.02,1174.2839273794075,29.771045304350466
1190,0.020999999999999998,1172.9595094643976,32.684422463803244
1190,0.022,1172.9595096210153,32.6844223714565
1190,0.024,1172.959509402516,32.68442242066275
1190,0.023,1172.9595094143874,32.68442252594594
1190,0.025,1174.0110615687686,31.918583763714622
1190,0.026000000000000002,1172.7285663435937,31.160374769862884
1190,0.027000000000000003,1172.7285663378123,31.160374883258115
1190,0.028999999999999998,1172.7285661120632,31.160375178133528
1190,0.028,1172.7285661902897,31.160375037734457
1200,0.009000000000000001,1186.442465851217,28.591605858625144
1200,0.008,1186.4424660042469,28.591605830139805
1200,0.007,1186.4424660018153,28.591605799113747
1200,0.005,1188.1041161269918,28.264797409595243
1200,0.006,1186.4424660790949,28.591605597611323
1200,0.01,1186.8015196570323,28.216101724014262
1200,0.012,1186.6410159769946,28.884411785942817
1200,0.013,1186.641015940814,28.884411980582232
1200,0.014,1186.641015833017,28.884411888294462
1200,0.011,1186.6410161128404,28.884411701909272
1200,0.015,1186.70013805804,28.858947802285318
1200,0.016999999999999998,1183.4263301837434,31.4990707505098
1200,0.016,1183.4263303962327,31.4990707167151
1200,0.018000000000000002,1183.426330198057,31.499070834412613
1200,0.019,1183.4263303194127,31.49907058486624
1200,0.02,1184.5453598828667,29.926459735463283
1200,0.020999999999999998,1183.0976370401306,32.959225942227995
1200,0.024,1183.097636991227,32.959225967475454
1200,0.022,1183.0976368954764,32.959226124159464
1200,0.026,1182.656450575619,31.312761030583182
1200,0.025,1183.4695735323394,32.63319594072361
1200,0.023,1183.0976370445355,32.9592258027983
1200,0.028999999999999998,1182.6564504053342,31.312761040862966
1200,0.028,1182.6564506017928,31.31276093845923
1200,0.03,1183.0055109999728,30.581623653908807
1200,0.027,1182.6564505050328,31.31276099249036
1210,0.005,1197.8049378405942,28.806347794479542
1210,0.006,1196.254037365627,28.974907064101917
1210,0.009000000000000001,1196.2540373074203,28.974907067701864
1210,0.01,1196.8045301079069,28.231332211473415
1210,0.008,1196.2540372971253,28.974907183454622
1210,0.007,1196.2540373079632,28.97490711523643
1210,0.011000000000000001,1196.7015451674356,29.03698066038669
1210,0.013000000000000001,1196.701545142145,29.036980633027845
1210,0.014,1196.7015451907744,29.036980640849812
1210,0.012,1196.7015452655944,29.036980538711205
1210,0.015,1196.7111035789965,29.020352384719903
1210,0.016,1193.4375965697316,31.610768998012798
1210,0.017,1193.437596568894,31.61076914850936
1210,0.018000000000000002,1193.4375964544288,31.610769025423686
1210,0.019,1193.4375967246065,31.610768950965358
1210,0.02,1194.307841954422,30.31337908288601
1210,0.021,1192.8327192970273,33.39958084957436
1210,0.026000000000000002,1192.2675231397313,31.826374842678945
1210,0.024,1192.832719100359,33.399580756186495
1210,0.022000000000000002,1192.8327192100292,33.39958062560799
1210,0.023,1192.8327192317502,33.399580712690536
1210,0.027,1192.2675231259195,31.826374974598416
1210,0.025,1193.268572855518,32.973993841521725
1210,0.028,1192.2675232402798,31.826374775956552
1210,0.03,1192.589176486883,31.20427868452742
1220,0.006999999999999999,1206.3575973237682,29.022957890491984
1210,0.029,1192.2675232514364,31.826374845100425
1220,0.008,1206.357597270059,29.022957768565178
1220,0.005,1207.8292283001624,28.91718465226034
1220,0.009000000000000001,1206.3575972842582,29.02295779724086
1220,0.012,1206.7363761510928,28.989192069893743
1220,0.006,1206.35759721788,29.022957861587667
1220,0.011,1206.7363760673459,28.98919197170699
1220,0.01,1206.5597635764775,28.761636200755394
1220,0.013999999999999999,1206.73637601791,28.989192073483885
1220,0.015000000000000001,1203.4848274452372,31.82874162045601
1220,0.013,1206.736376175486,28.989192072491978
1220,0.016999999999999998,1203.484827451744,31.82874159339743
1220,0.019,1203.4848274346677,31.828741434238996
1220,0.02,1204.140312063726,30.674889343371913
1220,0.016,1203.484827383185,31.8287415456371
1220,0.018000000000000002,1203.484827381764,31.828741800308883
1220,0.021,1202.5880990168748,33.80689499908406
1220,0.023,1202.5880990722387,33.80689510805826
1220,0.022,1202.588099003701,33.80689500864676
1220,0.025,1203.0998345580265,33.2455434266886
1220,0.024,1202.5880988803942,33.806895216701875
1220,0.026,1202.1107868780623,32.043538740130195
1220,0.027,1202.1107868671475,32.043538642495996
1220,0.029,1202.1107869765256,32.04353855281087
1230,0.005,1217.5325051784052,29.361833148674812
1230,0.006,1215.9980408550616,29.446054919694923
1220,0.027999999999999997,1202.1107868988877,32.04353867598532
1230,0.006999999999999999,1215.9980406897182,29.446054985426006
1230,0.008,1215.9980408165059,29.446054946286242
1230,0.009000000000000001,1215.998040823138,29.446054830523465
1230,0.01,1216.667069508921,28.737797319257805
1230,0.013,1216.459064585118,29.30022021468216
1230,0.012,1216.4590643069955,29.300220469351675
1230,0.013999999999999999,1216.45906436944,29.300220494386743
1230,0.015,1216.7577359739876,29.245773265246438
1230,0.011,1216.4590645571081,29.300220303137273
1230,0.017,1213.2857458194744,32.21146940951825
1230,0.019,1213.2857459134045,32.21146935838241
1230,0.016,1213.2857459166767,32.211469226276385
1230,0.018000000000000002,1213.285745870738,32.21146929168067
1230,0.02,1213.972917878572,31.062336190450953
1230,0.020999999999999998,1212.643221750765,33.83140931212547
1230,0.022,1212.6432213932658,33.83140948284592
1230,0.023,1212.6432214258875,33.83140944425463
1230,0.024,1212.6432214874349,33.83140951172659
1230,0.027,1211.8820666833583,32.46194168545137
1230,0.025,1213.4027764940395,33.376582740118266
1230,0.027999999999999997,1211.8820665677242,32.461941889678826
1230,0.03,1212.7090811848598,31.491712768681747
1230,0.029,1211.8820667917048,32.461941858317424
1240,0.005,1227.6248375345692,29.22822104401821
1240,0.006,1225.8564595138698,29.862715884589637
1240,0.009,1225.8564595278142,29.862715880905697
1240,0.008,1225.8564595715723,29.862715865748914
1240,0.007,1225.8564596944113,29.86271570095006
1240,0.01,1226.3827108119917,29.043970344231475
1240,0.011000000000000001,1226.3684689287775,29.6543513617569
1230,0.026,1211.88206680208,32.46194173526382
1240,0.012,1226.368468948348,29.65435149631562
1240,0.014,1226.3684689010483,29.654351576208388
1240,0.019,1223.0869641024938,32.73401167995555
1240,0.013000000000000001,1226.3684688287829,29.654351595236456
1240,0.015000000000000001,1223.0869641841914,32.734011757033464
1240,0.016,1223.0869643122746,32.73401171302298
1240,0.018,1223.0869641993452,32.73401174360804
1240,0.016999999999999998,1223.0869641193144,32.73401180991005
1240,0.020999999999999998,1222.2368274512226,34.40421699929974
1240,0.022000000000000002,1222.2368274067228,34.404216950363924
1240,0.023,1222.2368275843007,34.40421703973896
1240,0.025,1223.040691617526,33.83900090257679
1240,0.024,1222.2368276863228,34.40421684721703
1240,0.026000000000000002,1221.9274433633843,32.56282600377398
1240,0.026999999999999996,1221.9274432383409,32.5628260970197
1240,0.028,1221.9274432129585,32.56282615316306
1240,0.02,1223.645522908462,31.452717015467353
1250,0.005,1237.3731011416257,29.915806273453665
1240,0.029,1221.9274431348986,32.56282615598739
1250,0.006,1235.9802562130915,29.68971408536294
1250,0.009,1235.9802562465698,29.689713984379814
1250,0.008,1235.9802562459085,29.689713906652525
1250,0.007,1235.9802563670373,29.689713787142363
1250,0.01,1236.1818070618583,29.342639030743573
1250,0.011,1236.2123667913681,29.810027715245663
1250,0.012,1236.2123669056375,29.810027673424443
1250,0.013,1236.2123668419383,29.810027647685004
1250,0.015,1236.3441751394778,29.787661549839896
1250,0.016,1232.618296316785,33.47383914183918
1250,0.014,1236.2123668485824,29.810027552322943
1250,0.018,1232.6182963417175,33.47383895204519
1250,0.017,1232.6182963468743,33.473839010260086
1250,0.019,1232.6182964237735,33.47383886887708
1250,0.02,1233.418655469537,32.11739175272412
1250,0.021,1232.3028048352119,34.47798621069103
1250,0.024,1232.3028047459024,34.47798641182645
1250,0.022,1232.302804902288,34.47798614204317
1250,0.025,1232.974349760912,34.00463031390795
1250,0.026,1231.3648588485653,33.41582131064536
1250,0.027,1231.3648587034475,33.41582148392103
1250,0.029,1231.364859093869,33.41582116246378
1250,0.028,1231.3648590031216,33.415821068950585
1260,0.005,1247.3237024143648,30.27504949872477
1260,0.007,1245.582199354651,30.51655179608876
1260,0.008,1245.5821994310295,30.51655173381173
1260,0.005999999999999999,1245.5821995156407,30.516551678481502
1260,0.009,1245.5821995415777,30.516551845921825
1260,0.01,1246.411808448357,29.23639534182406
1260,0.011,1246.1159599207551,29.981774639677873
1250,0.023,1232.3028047788873,34.47798626287839
1250,0.03,1232.2274742408035,32.08113655091601
1260,0.011999999999999999,1246.1159598423742,29.981774691918
1260,0.013,1246.115960093373,29.981774582793832
1260,0.014,1246.1159598651848,29.98177471670624
1260,0.015,1246.129100795821,30.086161571459247
1260,0.016,1242.7146933450824,33.39047952355469
1260,0.017,1242.7146931555174,33.39047964181617
1260,0.019,1242.7146931812565,33.39047963631799
1260,0.018,1242.7146931153782,33.39047971666398
1260,0.02,1243.3326752501155,32.23321930885917
1260,0.021,1242.0063162769418,34.99497271168044
1260,0.023,1242.0063161961627,34.99497271189002
1260,0.022,1242.0063163528218,34.9949724284046
1260,0.023999999999999997,1242.0063162929703,34.99497271957786
1260,0.026,1241.212782955564,33.87298910121987
1260,0.025,1242.8547730201174,34.225515313533734
1260,0.027000000000000003,1241.212783117002,33.87298914522833
1260,0.028,1241.2127831895762,33.872988981030886
1270,0.005,1257.1590974672488,30.689400668600268
1260,0.028999999999999998,1241.2127831372054,33.872988988677804
1270,0.006,1255.580373336806,30.619346382751353
1260,0.03,1242.395025969977,32.25958529710819
1270,0.007,1255.5803733245496,30.619346240111025
1270,0.009,1255.580373367023,30.619346189764695
1270,0.008,1255.5803734437452,30.619346222127476
1270,0.01,1256.2470872669458,29.53779403872598
1270,0.011000000000000001,1256.1632798683354,29.927519533610372
1270,0.012,1256.1632799419208,29.927519546587106
1270,0.013000000000000001,1256.16327989054,29.927519586030783
1270,0.015000000000000001,1252.3735760701147,33.805950023335384
1270,0.016,1252.3735759357016,33.805950015129206
1270,0.014,1256.1632800108075,29.927519447371093
1270,0.017,1252.3735759428455,33.805950011179355
1270,0.018,1252.373575814693,33.80595020595818
1270,0.019,1252.3735757392353,33.80595036954114
1270,0.022000000000000002,1251.8314303895224,35.144119958746856
1270,0.021,1251.831430407268,35.14411985134528
1270,0.024,1251.8314304541154,35.14412018674706
1270,0.023,1251.8314303406203,35.14412015924327
1270,0.025,1253.0486815145712,33.73733131539137
1270,0.02,1253.1477864178644,32.82198592361611
1270,0.027,1251.1152417523815,33.86568912950116
1270,0.026000000000000002,1251.115241600884,33.865689434240814
1270,0.028999999999999998,1251.1152417906608,33.86568917449194
1280,0.005,1267.2687908097785,30.470932186836716
1270,0.028,1251.1152417498502,33.86568917309285
1280,0.008,1265.1921682610543,31.021406430017308
1280,0.007000000000000001,1265.1921685622347,31.021406106572265
1280,0.01,1266.0169219882132,29.907378745567673
1280,0.011,1265.9042017102336,30.257562803412664
1280,0.009,1265.1921683520375,31.02140630490466
1280,0.012,1265.9042016379817,30.257563079284566
1280,0.006,1265.1921682261543,31.021406411865296
1280,0.013000000000000001,1265.9042015530365,30.257563101576856
1280,0.016,1262.5466762199098,34.29341259307772
1280,0.015,1265.8778824906465,30.47640231057588
1280,0.018,1262.5466762722212,34.29341262730293
1280,0.017,1262.54667627352,34.29341257449182
1280,0.014000000000000002,1265.9042015742477,30.25756307648745
1280,0.019,1262.5466765688168,34.2934125393772
1280,0.02,1263.2362125993936,32.815606862446465
1280,0.022,1261.551250733649,35.59621729387191
1280,0.023,1261.5512505500633,35.596217610447304
1280,0.024,1261.5512510360488,35.5962171019559
1280,0.025,1262.79906699985,34.5158647921371
1280,0.020999999999999998,1261.5512505785077,35.596217472627664
1280,0.026000000000000002,1261.2420715785952,33.884618026114794
1280,0.027000000000000003,1261.2420716329784,33.88461798185689
1280,0.03,1262.0713096718075,32.816437541558
1290,0.006,1274.988949437137,31.196971658440127
1280,0.028999999999999998,1261.24207153539,33.88461795928131
1290,0.011,1275.8109949951292,30.46965857353913
1290,0.006999999999999999,1274.988949139479,31.196971818396126
1290,0.01,1275.9449381659956,30.135022740662876
1290,0.012,1275.8109950846178,30.469658504388345
1290,0.013999999999999999,1275.8109951430006,30.469658499459644
1290,0.008,1274.9889495128987,31.196971465560022
1290,0.005,1276.757021732622,31.141861534995353
1280,0.028000000000000004,1261.242071857806,33.88461758641138
1290,0.009,1274.9889493934793,31.196971589535718
1290,0.013,1275.8109951815334,30.469658478889013
1290,0.016,1272.2690300431068,34.39876677389762
1290,0.015000000000000001,1272.2690302585847,34.398766486111334
1290,0.019,1272.2690301013356,34.39876657203163
1290,0.017,1272.2690299825854,34.39876679633545
1290,0.018,1272.2690299013539,34.398766793996906
1290,0.02,1272.7583920482282,33.560712217568586
1290,0.024,1271.548996877792,35.76270693759948
1290,0.021,1271.5489970595738,35.76270661754343
1290,0.025,1272.6019579958754,34.874579047436804
1290,0.026,1271.429857550414,33.8908184045631
1290,0.027999999999999997,1271.4298576930926,33.890818344862616
1290,0.022,1271.5489970607082,35.76270691728694
1290,0.023,1271.548997199779,35.76270683217607
1290,0.028999999999999998,1271.4298576371118,33.89081855887409
1300,0.006,1284.8748824494662,31.55547882596415
1300,0.005,1286.9146075498597,30.979775136831318
1300,0.008,1284.8748825389575,31.5554788434806
1290,0.027,1271.4298576178678,33.890818472892335
1300,0.007,1284.8748826609462,31.555478686301086
1300,0.009,1284.8748826382277,31.555478577336082
1300,0.01,1285.8787361058778,30.358000949140322
1300,0.011000000000000001,1285.7003025191439,30.86495151891355
1300,0.012,1285.700302617441,30.86495159603104
1300,0.013,1285.7003027096346,30.864951507300287
1300,0.014,1285.7003025609074,30.86495155587684
1300,0.015,1285.8377067748256,30.67565838319989
1300,0.016,1282.1940945762017,34.96229269301454
1300,0.017,1282.1940945169276,34.96229259002903
1300,0.018,1282.1940944911585,34.96229270388947
1300,0.02,1283.0533146041867,33.231860227214774
1300,0.019,1282.1940945332633,34.962292728399675
1300,0.021,1281.695093583719,36.0522139479687
1300,0.022000000000000002,1281.695093709849,36.052213745805965
1300,0.024,1281.6950936159317,36.05221385424801
1300,0.023,1281.6950938110763,36.05221382918393
1300,0.026,1280.9626258593096,34.684901342168416
1300,0.029,1280.9626257528064,34.68490133534492
1300,0.028,1280.9626258661485,34.68490138315639
1300,0.03,1281.9195970669177,33.44279065152543
1310,0.005,1296.537609105236,31.76917023436335
1310,0.006,1295.1599858986629,31.371036228236562
1310,0.007,1295.1599859914422,31.37103624573725
1310,0.008,1295.1599860742324,31.371036246115764
1310,0.009,1295.15998602333,31.371036209578072
1310,0.01,1295.8610555426978,30.55001814448271
1310,0.011,1295.4320715279855,31.17175749787823
1310,0.012,1295.4320715802476,31.17175760204857
1300,0.025,1282.6430409460734,34.8017990921634
1300,0.027,1280.9626259130778,34.68490128180076
1310,0.013000000000000001,1295.4320715860881,31.171757708306572
1310,0.014,1295.4320714865898,31.1717575904301
1310,0.015,1295.80960060621,30.835648762222853
1310,0.016,1291.9356283717846,35.114446034406264
1310,0.017,1291.93562840838,35.11444599093922
1310,0.019,1291.9356283583597,35.11444609651199
1310,0.018,1291.9356282750693,35.114446093544785
1310,0.021,1291.7225566070113,36.21446279369143
1310,0.022,1291.722556665656,36.214462795928796
1310,0.02,1292.5019741611325,33.953995399530754
1310,0.024,1291.7225566441705,36.21446282007694
1310,0.025,1292.1619869393392,35.560554011905
1310,0.023,1291.722556827183,36.21446264535332
1310,0.028,1290.9331302669736,34.775831833996214
1310,0.029,1290.9331303126075,34.77583178557998
1310,0.027,1290.9331300609952,34.77583193011899
1310,0.026000000000000002,1290.933130544551,34.77583155191131
1310,0.03,1291.474905197678,33.79679044039259
1320,0.005,1306.3917808368947,32.00888034744431
1320,0.007,1304.8439672976983,31.97503629499287
1320,0.006,1304.8439672617776,31.975036224663167
1320,0.008,1304.8439675537545,31.975036247858824
1320,0.009000000000000001,1304.8439672479342,31.97503639221366
1320,0.01,1305.4314441935478,30.85095325874123
1320,0.011,1305.4726574285428,31.17270174173776
1320,0.012,1305.4726573503895,31.17270193714693
1320,0.014,1305.4726573086978,31.17270195069953
1320,0.013,1305.4726574157353,31.172701884744033
1320,0.016,1301.711548324723,35.56336603427836
1320,0.017,1301.711548526898,35.563365936251266
1320,0.019,1301.711548290434,35.56336598848262
1320,0.018000000000000002,1301.7115486286211,35.563365672240025
1320,0.024,1301.3236304816892,36.70268875284562
1320,0.025,1302.2372512306379,35.41010836650227
1320,0.020999999999999998,1301.3236305748178,36.70268867733028
1320,0.015000000000000001,1301.7115483842908,35.56336612950009
1320,0.023,1301.3236306392823,36.70268861972953
1320,0.022,1301.3236306127435,36.70268873179724
1320,0.02,1302.7881525645473,33.82719636089101
1320,0.028,1300.9647118791684,34.74757843093868
1320,0.027,1300.9647121799812,34.74757819899975
1320,0.029,1300.9647117834375,34.747578493110474
1320,0.026,1300.9647119206393,34.74757841099761
1330,0.005,1316.0710071176657,32.81306440857481
1330,0.006,1314.7978581219486,32.09367369384862
1330,0.007,1314.7978579828991,32.09367386808525
1330,0.009000000000000001,1314.7978583270742,32.09367354829353
1330,0.008,1314.7978581381374,32.09367367352089
1330,0.01,1315.642761400297,30.981163989086934
1330,0.011000000000000001,1315.398520890214,31.222166183871277
1330,0.012,1315.3985210085293,31.222166170660806
1330,0.013,1315.3985209318944,31.222166249837866
1330,0.015,1315.6159136530189,31.021186308170947
1330,0.014,1315.3985209433827,31.222166266527132
1330,0.016,1311.7988274121801,35.634658787197516
1330,0.017,1311.798827421106,35.634658737337894
1330,0.018000000000000002,1311.7988275799394,35.63465854463251
1330,0.019,1311.7988274044098,35.63465865809892
1330,0.022000000000000002,1311.5133665480428,36.692330110077435
1330,0.02,1312.70298339475,34.11062459885002
1330,0.023,1311.5133663372478,36.692330405234515
1330,0.026,1311.2164307436942,34.79474286564799
1330,0.026999999999999996,1311.2164306129416,34.79474274631095
1330,0.03,1311.2930554072175,34.321501307177876
1330,0.025,1311.780467575149,36.201674270108754
1330,0.021,1311.5133665194112,36.6923300586568
1330,0.028,1311.2164307089076,34.7947427942793
1330,0.029,1311.2164308169115,34.79474281387215
1330,0.024,1311.513366345987,36.69233029078417
1340,0.005,1326.2933100151918,32.75048407363262
1340,0.008,1324.7196393638696,32.3023803579955
1340,0.005999999999999999,1324.719639590586,32.30238039892166
1340,0.01,1325.5605715925565,31.341583250147924
1340,0.011999999999999999,1325.4318816676332,31.38411840272107
1340,0.009000000000000001,1324.7196393373295,32.30238032239234
1340,0.007000000000000001,1324.7196392265594,32.30238047770705
1340,0.013000000000000001,1325.431881615801,31.38411843319355
1340,0.014000000000000002,1325.4318815062552,31.384118568162705
1340,0.011,1325.4318816079272,31.384118479965004
1340,0.015000000000000001,1321.3589176220387,36.47833316031391
1340,0.016,1321.358917669714,36.478332927233275
1340,0.017,1321.3589175296884,36.47833314870376
1340,0.018000000000000002,1321.358917708515,36.47833286639647
1340,0.019,1321.3589175844463,36.47833303857647
1340,0.02,1322.2659302816005,35.06388766892793
1340,0.022,1321.1106156779406,37.491298844710556
1340,0.021,1321.1106154627178,37.49129907695247
1340,0.023,1321.1106156278142,37.491298915818014
1340,0.025,1321.7988094792372,36.509960971620345
1340,0.026000000000000002,1320.6915792824086,35.41133026162509
1340,0.027,1320.6915792805128,35.41133020959686
1340,0.028000000000000004,1320.6915791683923,35.41133029592046
1340,0.023999999999999997,1321.1106157416918,37.49129881574281
1350,0.006999999999999999,1334.715468783066,32.591262932079076
1340,0.028999999999999998,1320.6915790978092,35.41133034197198
1350,0.006,1334.7154688743542,32.5912630082944
1350,0.009000000000000001,1334.7154688873616,32.591262799647936
1350,0.008,1334.7154688010482,32.59126305306916
1350,0.005,1336.0089248091326,33.10506174123221
1350,0.01,1335.439380834632,31.693063102592312
1350,0.012,1335.2703048495853,31.502230752415237
1350,0.011,1335.2703049331042,31.502230702038688
1350,0.015,1335.5599816667248,31.45404653801387
1350,0.013999999999999999,1335.2703050204063,31.50223065181735
1350,0.016999999999999998,1331.4191369693774,36.55393908958448
1350,0.016,1331.4191370208491,36.55393920887265
1350,0.013000000000000001,1335.2703049475801,31.502230585823774
1350,0.02,1332.1471500139203,35.09748722385913
1350,0.019,1331.419137043267,36.5539390369596
1350,0.021,1331.1189004721223,37.554554255533155
1350,0.023,1331.1189006782618,37.554554238772006
1350,0.018000000000000002,1331.4191369461225,36.553939235127764
1350,0.024,1331.1189003357874,37.55455432503909
1350,0.025,1332.1005796963598,36.12733581130324
1350,0.022,1331.1189002894387,37.554554539517994
1350,0.027999999999999997,1330.4960425107054,35.74289757981463
1350,0.027000000000000003,1330.496042537466,35.74289750987013
1350,0.026000000000000002,1330.4960424248989,35.7428976429715
1360,0.005,1346.1126422477607,33.02004320836584
1350,0.028999999999999998,1330.4960423383013,35.74289758987557
1350,0.03,1330.9371501431492,35.16916055815771
1360,0.006,1344.5768845474772,32.83413676025847
1360,0.006999999999999999,1344.5768845363216,32.83413670397983
1360,0.008,1344.576884662835,32.834136646222696
1360,0.009,1344.5768845699788,32.83413673423407
1360,0.011000000000000001,1345.1838056513332,31.784855458414004
1360,0.01,1345.3170585776281,31.78227641545979
1360,0.012,1345.1838055861663,31.784855439492997
1360,0.013999999999999999,1345.183805942935,31.784855119494992
1360,0.013,1345.183805679873,31.784855363032484
1360,0.015,1345.664061110698,31.30388232816657
1360,0.016,1340.975185002714,37.30226470452893
1360,0.017,1340.9751851323576,37.30226474593032
1360,0.018,1340.9751850986734,37.30226474758438
